School Name,State,School Ownership,Full-time Faculty Rate (%),Faculty Average Salary,Student Enrollment Size,Attendance Cost,150% Completion Rate at 4 Yr (%),Admission Rate (%),RetentionRate_4yr,Female_Majority,SAT Average (Overall),SAT 75th Percentile Math,SAT 75th Percentile Reading,SAT 75th Percentile Writing,Percent of Students Earning >$25K (6 Yrs after Entry),Percent of Students Earning >$25K (10 Yrs after Entry),LowIncRatio_10yr,HighIncRatio_10yr,LowIncRatio_6yr,HighIncRatio_6yr,Mean Earnings (6 Yrs after Entry),Mean Earnings (10 Yrs after Entry)
SUNY at Purchase College,NY,Public,41.0,90036.0,3528.0,27991.0,61.29,73.7,78.58000000000001,True,1213.0,620.0,660.0,,52.0,659000.0000000001,0.055272108843537414,0.058673469387755105,0.05952380952380952,0.06689342403628118,31300.0,41300.0
SUNY College at Old Westbury,NY,Public,45.05,108732.0,4543.0,19786.0,48.8,53.080000000000005,74.67,True,1015.0,550.0,550.0,510.0,66.10000000000001,748000.0,0.05767114241690513,0.016508914813999558,0.06977767994717148,0.026634382566585957,37200.0,47500.0
SUNY College at Plattsburgh,NY,Public,63.48,85944.0,4603.0,25786.0,67.31,61.03,79.27,True,1078.0,580.0,590.0,,62.6,774000.0000000001,0.06365413860525744,0.06691288290245492,0.06300238974581794,0.07538561807516837,34800.0,46200.0
SUNY Downstate Health Sciences University,NY,Public,74.72,147876.0,187.0,,,,,True,,,,,93.6,953000.0,0.24064171122994651,,0.18716577540106952,,80400.0,169600.0
SUNY Empire State College,NY,Public,22.53,89832.0,8221.0,19726.0,27.03,,64.91,True,,,,,68.0,710999.9999999999,0.0945140493857195,0.018975793699063374,0.11847707091594696,0.022746624498236223,42200.0,46800.0
SUNY Maritime College,NY,Public,73.33,89676.0,1508.0,26864.0,72.21,72.71,78.49000000000001,False,1153.0,620.0,610.0,550.0,83.6,912000.0,0.04310344827586207,0.07360742705570292,0.04442970822281167,0.07692307692307693,66500.0,86200.0
Upstate Medical University,NY,Public,72.38,82644.0,205.0,,,,,True,,,,,95.4,946999.9999999998,0.14634146341463414,0.08292682926829269,0.16097560975609757,0.07804878048780488,65700.0,117300.0
Syracuse University,NY,Private NonProfit,68.85,145320.0,14252.0,72780.0,83.17999999999999,68.72,88.75,True,,,,640.0,79.0,868000.0,0.0343811394891945,0.0585882683132192,0.032907662082514735,0.07030592197586304,48700.0,69200.0
Talmudical Seminary Oholei Torah,NY,Private NonProfit,76.47,61956.0,331.0,22246.0,10.91,83.93,82.0,False,,,,,24.1,345000.0,0.16314199395770393,,,,28000.0,30500.0
Talmudical Institute of Upstate New York,NY,Private NonProfit,,,8.0,14550.0,0.0,100.0,100.0,False,,,,,,,,,,,,
Torah Temimah Talmudical Seminary,NY,Private NonProfit,,53364.0,45.0,29610.0,33.33,71.43,71.43,False,,,,,,,,,,,,
Touro College,NY,Private NonProfit,42.69,100440.0,4786.0,33523.0,62.63,75.98,90.46,True,,,,,54.8,554000.0000000001,0.2187630589218554,0.02737150020894275,0.18178019222732972,0.03740075219389887,40600.0,41400.0
Excelsior College,NY,Private NonProfit,,,19624.0,,,,,False,,,,,81.69999999999999,,0.003923766816143498,0.0018344883815735833,0.014879739094985732,0.006777415409702405,60200.0,
Union College,NY,Private NonProfit,87.1,134964.0,2035.0,69879.0,85.79,41.260000000000005,88.0,False,1339.0,720.0,680.0,,81.69999999999999,935000.0,0.01769041769041769,0.0457002457002457,,0.05012285012285012,51400.0,80200.0
United Talmudical Seminary,NY,Private NonProfit,52.51,39552.0,2168.0,23926.0,50.29,,92.87,False,,,,,10.4,266000.0,0.09271217712177121,,0.10562730627306273,,16100.0,26100.0
United States Merchant Marine Academy,NY,Public,78.68,125604.0,1028.0,9565.0,82.33,24.11,91.24,False,1288.0,690.0,670.0,,90.2,894000.0,0.01848249027237354,0.058365758754863814,,0.04669260700389105,78600.0,98600.0
United States Military Academy,NY,Public,100.0,121440.0,4536.0,,85.05,8.64,98.55,False,1359.0,740.0,700.0,670.0,,,,,,,,
Utica University,NY,Private NonProfit,40.58,93012.0,3108.0,34427.0,54.47,86.41,78.02,True,,,,,68.60000000000001,782000.0,0.06274131274131274,0.04665379665379665,0.058236808236808234,0.05341055341055341,40600.0,48600.0
Vassar College,NY,Private NonProfit,84.1,141456.0,2421.0,75203.0,87.61,24.54,93.32,True,1456.0,770.0,750.0,750.0,67.30000000000001,826999.9999999998,0.01734820322180917,0.06237092110698059,0.02973977695167286,0.05493597686906237,39400.0,61500.0
Villa Maria College,NY,Private NonProfit,26.8,59076.0,504.0,30460.0,29.520000000000003,78.74,58.1,True,,,,,46.7,529000.0000000001,0.16468253968253968,0.03571428571428571,0.125,0.051587301587301584,25400.0,30000.0
School of Visual Arts,NY,Private ForProfit,18.95,49128.0,3192.0,65272.0,71.53,71.53,77.45,True,1205.0,680.0,650.0,600.0,57.2,676000.0000000001,0.06359649122807018,0.09053884711779449,0.06798245614035088,0.07800751879699248,34800.0,47800.0
Wagner College,NY,Private NonProfit,98.52,95148.0,1635.0,61877.0,72.56,70.43,74.51,True,,,,,75.5,821000.0,0.029357798165137616,0.12782874617737003,0.04097859327217125,0.10581039755351682,48300.0,64700.0
Webb Institute,NY,Private NonProfit,56.25,124188.0,101.0,72690.0,83.33,21.02,92.31,False,1489.0,790.0,740.0,730.0,,,,,,,,
Wells College,NY,Private NonProfit,62.0,80220.0,356.0,46640.0,55.83,64.36,52.27,True,,,,530.0,48.6,718999.9999999999,0.10112359550561797,0.06460674157303371,0.10955056179775281,0.09550561797752809,29100.0,39200.0
The College of Westchester,NY,Private ForProfit,28.57,73416.0,829.0,29294.0,51.11,88.37,72.46000000000001,True,,,,,57.2,658000.0,0.29674306393244876,0.03498190591073583,0.27141133896260555,0.019300361881785282,29700.0,42500.0
Yeshiva Karlin Stolin,NY,Private NonProfit,,84720.0,132.0,18200.0,50.0,,52.38,False,,,,,,,0.13636363636363635,,,,,
Yeshiva Derech Chaim,NY,Private NonProfit,61.9,84456.0,84.0,20207.0,18.18,56.36,59.09,False,,,,,,,,,,,,
Yeshiva of Nitra Rabbinical College,NY,Private NonProfit,73.08,30432.0,172.0,22800.0,12.05,,75.0,False,,,,,25.0,275000.00000000006,0.13953488372093023,,0.13372093023255813,,25400.0,32200.0
Yeshiva Shaar Hatorah,NY,Private NonProfit,,76176.0,88.0,18780.0,37.5,69.57,89.29,False,,,,,,,,,,,,
Yeshiva University,NY,Private NonProfit,100.0,151272.0,2619.0,64050.0,76.8,67.41,89.71000000000001,False,1288.0,710.0,700.0,660.0,71.89999999999999,792000.0,0.023291332569683087,0.07636502481863307,0.024818633066055747,0.043528064146620846,48500.0,78800.0
Yeshivath Viznitz,NY,Private NonProfit,92.59,33912.0,638.0,18476.0,64.22,87.36,97.33,False,,,,,11.8,96000.0,0.05642633228840126,,,,19000.0,19600.0
Appalachian State University,NC,Public,78.06,99480.0,17990.0,19661.0,72.69,79.51,86.47,True,1181.0,610.0,630.0,600.0,64.1,759000.0000000001,0.05230683713173986,0.07626459143968872,0.05769872151195109,0.0867148415786548,34300.0,43600.0
Barton College,NC,Private NonProfit,95.65,71496.0,1041.0,46539.0,51.89,42.44,70.44,True,1030.0,560.0,560.0,,63.4,762000.0,0.17387127761767532,0.11239193083573487,0.18539865513928913,0.12103746397694524,31800.0,39400.0
Belmont Abbey College,NC,Private NonProfit,60.9,64128.0,1429.0,31943.0,46.05,80.10000000000001,70.11,False,1085.0,590.0,590.0,,65.8,718000.0,0.1728481455563331,0.11336599020293912,0.16375087473757874,0.0986703988803359,34600.0,44400.0
Bennett College,NC,Private NonProfit,63.41,56232.0,232.0,34755.0,29.09,72.88,51.9,True,,,,,36.9,570999.9999999999,0.5689655172413793,0.1724137931034483,0.5646551724137931,0.14655172413793102,23200.0,32700.0
Brevard College,NC,Private NonProfit,100.0,62916.0,815.0,43036.0,38.99,45.24,60.0,False,,,,,49.3,606000.0,0.10797546012269939,0.11042944785276074,0.11042944785276074,0.11411042944785275,27600.0,35300.0
Campbell University,NC,Private NonProfit,48.42,105864.0,3696.0,51131.0,55.57,81.28999999999999,76.03999999999999,True,1115.0,600.0,610.0,530.0,67.2,789000.0000000001,0.12310606060606061,0.10497835497835498,0.12445887445887446,0.09496753246753246,38700.0,58000.0
Catawba College,NC,Private NonProfit,68.17999999999999,85452.0,1312.0,44235.0,55.52,52.12,71.85000000000001,True,1038.0,570.0,570.0,510.0,58.7,770000.0,0.11128048780487805,0.10899390243902439,0.13414634146341464,0.09908536585365854,31900.0,42700.0
Chowan University,NC,Private NonProfit,100.0,85320.0,1098.0,37161.0,31.26,67.36,58.5,False,891.0,500.0,500.0,410.0,46.3,676000.0000000001,0.21584699453551912,0.08743169398907104,0.36885245901639346,0.11475409836065574,26300.0,36200.0
Davidson College,NC,Private NonProfit,92.59,132564.0,1979.0,70744.0,93.03,20.0,92.98,True,1402.0,740.0,720.0,720.0,81.6,865000.0,0.012632642748863061,0.05002526528549773,,0.0449722081859525,49400.0,71100.0
Duke University,NC,Private NonProfit,91.71,199956.0,6650.0,77846.0,95.52,7.739999999999999,96.88,True,1530.0,800.0,770.0,780.0,88.5,916000.0,0.027518796992481203,0.06857142857142857,0.0324812030075188,0.05278195488721805,93200.0,114500.0
East Carolina University,NC,Public,80.67999999999999,102732.0,21766.0,22301.0,65.21000000000001,87.92,83.46000000000001,True,1100.0,580.0,590.0,540.0,69.69999999999999,780000.0,0.08246806946613985,0.08173297803914362,0.08017090875677663,0.08844068731048424,37300.0,45800.0
Elizabeth City State University,NC,Public,74.32,92568.0,1784.0,12754.0,43.14,74.83,75.59,True,929.0,500.0,500.0,440.0,42.8,578000.0,0.3576233183856502,0.0554932735426009,0.3010089686098655,0.05941704035874439,25100.0,32200.0
Elon University,NC,Private NonProfit,78.19,112812.0,6291.0,52587.0,82.77,71.7,89.63,True,1258.0,660.0,660.0,650.0,79.7,857000.0,0.014147194404705134,0.07741217612462248,0.015100937847718963,0.06962327134000953,47100.0,58700.0
Fayetteville State University,NC,Public,72.53,101736.0,5061.0,16623.0,36.32,79.38,65.96,True,948.0,490.0,510.0,430.0,47.5,587000.0,0.2151748666271488,0.021932424422050976,0.1956135151155898,0.020549298557597313,27500.0,34600.0
Gardner-Webb University,NC,Private NonProfit,96.7,81564.0,2059.0,45333.0,56.07,77.95,68.33,True,1074.0,580.0,580.0,530.0,65.0,760000.0,0.2185526954832443,0.10539096648858669,0.2413793103448276,0.11267605633802817,35100.0,41600.0
Greensboro College,NC,Private NonProfit,100.0,64320.0,639.0,30302.0,33.52,77.61,62.98,False,1008.0,550.0,550.0,470.0,59.3,707000.0,0.24726134585289514,0.20970266040688576,0.27856025039123633,0.1674491392801252,30100.0,41000.0
Guilford College,NC,Private NonProfit,56.95,74844.0,1262.0,53479.0,48.72,78.01,72.11,True,1059.0,570.0,600.0,,59.2,717000.0,0.29397781299524567,0.1410459587955626,0.2836767036450079,0.12202852614896989,32700.0,39500.0
Heritage Bible College,NC,Private NonProfit,,23376.0,43.0,,0.0,,,True,,,,,,,0.4418604651162791,,,,,
High Point University,NC,Private NonProfit,99.68,94200.0,4608.0,54296.0,68.88,77.05,82.43,True,1182.0,620.0,620.0,593.0,67.0,760999.9999999999,0.04600694444444445,0.07291666666666667,0.029079861111111112,0.11414930555555555,38000.0,42900.0
Johnson C Smith University,NC,Private NonProfit,57.76,77604.0,1248.0,33444.0,43.73,49.2,65.12,True,883.0,480.0,500.0,,41.8,579999.9999999999,0.2764423076923077,0.07772435897435898,0.2900641025641026,0.049679487179487176,26200.0,31400.0
Lees-McRae College,NC,Private NonProfit,56.6,62796.0,834.0,43437.0,43.52,73.29,67.82000000000001,True,1068.0,560.0,580.0,,52.3,681000.0000000001,0.17865707434052758,0.11151079136690648,0.21223021582733814,0.1223021582733813,32500.0,34400.0
Lenoir-Rhyne University,NC,Private NonProfit,100.0,86388.0,1659.0,50232.0,45.38,76.62,72.85000000000001,True,,,,550.0,65.7,785000.0,0.08860759493670886,0.12296564195298372,0.13863773357444242,0.11573236889692586,33700.0,43600.0
Livingstone College,NC,Private NonProfit,86.11,65304.0,845.0,28312.0,27.81,68.95,46.51,False,847.0,460.0,470.0,385.0,32.4,419000.0,0.3834319526627219,0.033136094674556214,0.5041420118343195,0.05088757396449704,21300.0,26100.0
Mars Hill University,NC,Private NonProfit,98.91,62376.0,1013.0,45406.0,34.81,67.29,66.79,True,,,,,54.2,633000.0,0.20039486673247778,0.10858835143139191,0.26456071076011844,0.12240868706811452,30400.0,33800.0
Meredith College,NC,Private NonProfit,99.37,91428.0,1493.0,50390.0,63.690000000000005,71.61999999999999,85.6,True,1111.0,580.0,620.0,,67.60000000000001,723999.9999999999,0.12793034159410582,0.12993971868720697,0.12123241795043536,0.12860013395847286,34300.0,43500.0
Methodist University,NC,Private NonProfit,66.14999999999999,86424.0,1419.0,55751.0,39.16,75.88000000000001,58.02,False,1050.0,570.0,565.0,510.0,61.9,765000.0,0.18675123326286117,0.14658210007047218,0.22339675828047922,0.13107822410147993,32800.0,43700.0
Montreat College,NC,Private NonProfit,19.29,67404.0,823.0,40841.0,33.98,71.2,68.26,False,1047.0,570.0,570.0,,63.9,686000.0000000001,0.1433778857837181,0.12636695018226002,0.09720534629404617,0.08626974483596597,37200.0,42500.0
University of Mount Olive,NC,Private NonProfit,100.0,80148.0,2154.0,32055.0,45.61,61.91,65.28,True,1011.0,550.0,560.0,,71.2,725000.0,0.27390900649953576,0.10167130919220056,0.2938718662952646,0.09006499535747446,38000.0,43700.0
North Carolina A & T State University,NC,Public,64.0,104940.0,10798.0,18348.0,52.080000000000005,56.71000000000001,79.63,True,1041.0,560.0,570.0,470.0,51.5,660000.0,0.13947027227264308,0.05250972402296722,0.13511761437303205,0.045008334876829044,31700.0,39300.0
University of North Carolina at Asheville,NC,Public,73.95,99060.0,3206.0,20127.0,62.42,79.42,75.99000000000001,True,1185.0,620.0,650.0,610.0,55.7,712000.0,0.10979413599500935,0.07267623206487836,0.11915159076731129,0.08234560199625701,30000.0,38800.0
University of North Carolina at Chapel Hill,NC,Public,77.45,153540.0,19261.0,24220.0,90.74,25.0,95.13,True,1393.0,760.0,730.0,700.0,77.60000000000001,854000.0,0.04236540158870256,0.058044753647266495,0.03816001246041223,0.06131561185815897,49900.0,68800.0
University of North Carolina at Charlotte,NC,Public,71.44,118632.0,23852.0,23478.0,65.18,79.53,84.72,False,1200.0,640.0,640.0,560.0,71.0,796000.0000000001,0.08695287606909274,0.07131477444239477,0.09651182290793225,0.06850578567834982,38600.0,50300.0
University of North Carolina at Greensboro,NC,Public,75.92999999999999,103200.0,15696.0,19179.0,58.68,87.53999999999999,80.84,True,1093.0,570.0,590.0,540.0,63.0,725000.0,0.10066258919469928,0.06562181447502548,0.11391437308868502,0.06797910295616717,33100.0,40900.0
North Carolina Central University,NC,Public,64.14,101076.0,5476.0,24075.0,51.68000000000001,87.42,77.81,True,937.0,500.0,510.0,460.0,50.0,647000.0,0.21676406135865595,0.041088385682980275,0.2116508400292184,0.04656683710737765,28700.0,35300.0
University of North Carolina School of the Arts,NC,Public,78.13,91512.0,916.0,21755.0,72.15,36.34,91.45,True,1224.0,640.0,670.0,610.0,47.1,644000.0000000001,0.07532751091703056,0.0982532751091703,0.07205240174672489,0.09170305676855896,28100.0,46700.0
North Carolina State University at Raleigh,NC,Public,87.48,133152.0,24671.0,24202.0,83.89999999999999,46.22,93.57,False,1343.0,720.0,690.0,630.0,77.10000000000001,835000.0,0.055247051193709214,0.07612176239309311,0.05472011673624904,0.0819991082647643,45000.0,59500.0
North Carolina Wesleyan College,NC,Private NonProfit,30.19,73608.0,1596.0,44530.0,31.45,47.59,65.71000000000001,True,938.0,500.0,480.0,,61.9,747000.0,0.18421052631578946,0.046365914786967416,0.18671679197994986,0.05075187969924812,34800.0,41900.0
University of North Carolina Wilmington,NC,Public,72.3,103296.0,14326.0,24837.0,73.52,67.97,84.08,True,1226.0,650.0,660.0,620.0,66.9,780000.0,0.06505654055563312,0.08055284098841267,0.07392154125366467,0.08208851040067011,36900.0,46600.0
William Peace University,NC,Private NonProfit,37.0,69636.0,769.0,47624.0,38.14,61.39,73.50999999999999,True,1053.0,560.0,575.0,,56.89999999999999,645000.0,0.11573472041612484,0.0988296488946684,0.15344603381014305,0.07672301690507152,32200.0,36900.0
University of North Carolina at Pembroke,NC,Public,73.64,89544.0,6347.0,15952.0,42.48,91.38,70.72,True,1012.0,540.0,550.0,470.0,52.6,680000.0,0.13738774224042855,0.04915708208602489,0.13801796124153143,0.049472191586576335,28900.0,36400.0
Pfeiffer University,NC,Private NonProfit,95.83,82980.0,808.0,44387.0,43.0,75.84,66.67,True,1008.0,550.0,550.0,,64.5,732000.0,0.16336633663366337,0.15594059405940594,0.16212871287128713,0.13861386138613863,35700.0,45000.0
Queens University of Charlotte,NC,Private NonProfit,48.06,84612.0,1637.0,49480.0,57.49,68.43,79.03999999999999,True,1150.0,610.0,620.0,,72.3,715999.9999999999,0.1178985949908369,0.09224190592547343,0.15577275503970678,0.10507025045815516,42200.0,49400.0
Mid-Atlantic Christian University,NC,Private NonProfit,82.35,59748.0,150.0,30542.0,38.3,43.120000000000005,47.92,False,1004.0,555.0,540.0,520.0,,656000.0000000001,,,0.22666666666666666,,24900.0,33000.0
Saint Augustine's University,NC,Private NonProfit,51.970000000000006,68628.0,953.0,32073.0,19.1,67.33,51.92,False,842.0,460.0,480.0,410.0,37.5,503000.0,0.49527806925498424,0.09233997901364113,0.5194123819517313,0.07660020986358866,23800.0,30000.0
Salem College,NC,Private NonProfit,58.9,71292.0,456.0,44461.0,66.0,84.63000000000001,48.15,True,1061.0,563.0,625.0,,59.9,686000.0000000001,0.23026315789473684,0.08552631578947369,0.4100877192982456,0.15570175438596492,29800.0,37400.0
Shaw University,NC,Private NonProfit,46.1,56964.0,1151.0,29686.0,18.7,70.56,66.53,True,,,,,40.400000000000006,548000.0,0.5864465682015638,0.06255430060816682,0.6142484795829714,0.04865334491746308,25100.0,30500.0
St. Andrews University,NC,Private NonProfit,61.73,57444.0,862.0,44686.0,32.68,60.86,52.88,True,,,,,58.4,668000.0,0.14037122969837587,0.10904872389791183,0.27494199535962877,0.18561484918793503,31900.0,40100.0
Southeastern Baptist Theological Seminary,NC,Private NonProfit,88.33,79668.0,597.0,18955.0,40.63,82.43,76.25,False,,,,,,,,,,,,
Wake Forest University,NC,Private NonProfit,73.75,143304.0,5438.0,74135.0,88.66000000000001,31.98,94.55,True,,,,,83.1,875000.0,0.01360794409709452,0.0625229863920559,0.021331371827877896,0.055167340934166975,62900.0,79600.0
Warren Wilson College,NC,Private NonProfit,60.78,67956.0,625.0,52526.0,41.88,84.84,56.6,True,1220.0,,660.0,,31.4,542000.0,0.096,0.1248,0.1248,0.1552,21400.0,29500.0
Wingate University,NC,Private NonProfit,100.0,96636.0,2671.0,49769.0,49.49,73.27,64.44,True,,,,550.0,60.5,797000.0,0.05840509172594534,0.07188318981654811,0.07076001497566455,0.08236615499812804,36000.0,55700.0
Winston-Salem State University,NC,Public,64.51,99876.0,4560.0,20382.0,50.0,72.52,76.64,True,971.0,520.0,510.0,440.0,54.50000000000001,649000.0000000001,0.19912280701754387,0.05043859649122807,0.18552631578947368,0.04451754385964912,31600.0,37200.0
Western Carolina University,NC,Public,72.11,94308.0,10387.0,18462.0,63.63,48.48,81.42,True,1129.0,600.0,620.0,530.0,62.8,755999.9999999999,0.07615288341195725,0.05352844902281698,0.08866852796765187,0.06989506113410994,33400.0,41300.0
Dickinson State University,ND,Public,49.62,83220.0,1171.0,17708.0,36.26,98.62,63.21,True,1031.0,550.0,532.0,,75.4,734000.0000000001,0.23654995730145176,0.12809564474807855,0.2049530315969257,0.14944491887275832,42300.0,49300.0
University of Jamestown,ND,Private NonProfit,100.0,80748.0,900.0,34565.0,55.02,71.89999999999999,73.44000000000001,False,1088.0,550.0,560.0,,78.0,797000.0,0.09666666666666666,0.16555555555555557,0.09333333333333334,0.1322222222222222,39600.0,49600.0
University of Mary,ND,Private NonProfit,60.63,92892.0,2178.0,30194.0,58.67,71.67999999999999,78.42,True,1143.0,600.0,620.0,575.0,81.3,824000.0,0.1322314049586777,0.13314967860422405,0.10606060606060606,0.15151515151515152,46700.0,53000.0
Mayville State University,ND,Public,100.0,73392.0,880.0,18727.0,30.77,53.03,62.86000000000001,True,1065.0,570.0,680.0,,70.7,760000.0,0.10795454545454546,0.07840909090909091,0.14772727272727273,0.10568181818181818,35700.0,43300.0
Minot State University,ND,Public,58.78,89388.0,2288.0,16896.0,54.6,77.33,71.28,True,1070.0,530.0,540.0,,69.89999999999999,723999.9999999999,0.17220279720279721,0.08216783216783216,0.14554195804195805,0.11888111888111888,38300.0,46900.0
University of North Dakota,ND,Public,90.4,107616.0,9219.0,23119.0,61.11,86.75,81.39,False,1163.0,630.0,600.0,,79.10000000000001,842000.0,0.07582167263260657,0.1391691072784467,0.07755721878728712,0.1644429981559822,45400.0,57800.0
North Dakota State University-Main Campus,ND,Public,97.09,112176.0,10311.0,22201.0,62.33,94.1,81.99,False,1150.0,620.0,623.0,520.0,78.60000000000001,834000.0,0.0876733585491223,0.14557268936087672,0.07923576762680633,0.16477548249442342,45200.0,55500.0
