School Name,State,School Ownership,Full-time Faculty Rate (%),Faculty Average Monthly Salary,Student Enrollment Size,RetentionRate_4yr,Attendance Cost,150% Completion Rate at 4 Yr (%),Admission Rate (%),SAT Average (Overall),SAT 75th Percentile Math,SAT 75th Percentile Reading,SAT 75th Percentile Writing,Mean Earnings (6 Yrs after Entry),Mean Earnings (10 Yrs after Entry),Female_Majority,MeanEarningsGenderDiff10
Yeshiva of Nitra Rabbinical College,NY,Private NonProfit,73.08,2536.0,172.0,75.0,22800.0,12.05,,,,,,25400.0,32200.0,False,
Yeshiva Shaar Hatorah,NY,Private NonProfit,,6348.0,88.0,89.29,18780.0,37.5,69.57,,,,,,,False,
Yeshiva University,NY,Private NonProfit,100.0,12606.0,2619.0,89.71000000000001,64050.0,76.8,67.41,1288.0,710.0,700.0,660.0,48500.0,78800.0,False,38600.0
Yeshivath Viznitz,NY,Private NonProfit,92.59,2826.0,638.0,97.33,18476.0,64.22,87.36,,,,,19000.0,19600.0,False,
Appalachian State University,NC,Public,78.06,8290.0,17990.0,86.47,19661.0,72.69,79.51,1181.0,610.0,630.0,600.0,34300.0,43600.0,True,9000.0
Barton College,NC,Private NonProfit,95.65,5958.0,1041.0,70.44,46539.0,51.89,42.44,1030.0,560.0,560.0,,31800.0,39400.0,True,4700.0
Belmont Abbey College,NC,Private NonProfit,60.9,5344.0,1429.0,70.11,31943.0,46.05,80.10000000000001,1085.0,590.0,590.0,,34600.0,44400.0,False,16500.0
Bennett College,NC,Private NonProfit,63.41,4686.0,232.0,51.9,34755.0,29.09,72.88,,,,,23200.0,32700.0,True,
Brevard College,NC,Private NonProfit,100.0,5243.0,815.0,60.0,43036.0,38.99,45.24,,,,,27600.0,35300.0,False,7200.0
Campbell University,NC,Private NonProfit,48.42,8822.0,3696.0,76.03999999999999,51131.0,55.57,81.28999999999999,1115.0,600.0,610.0,530.0,38700.0,58000.0,True,8200.0
Catawba College,NC,Private NonProfit,68.17999999999999,7121.0,1312.0,71.85000000000001,44235.0,55.52,52.12,1038.0,570.0,570.0,510.0,31900.0,42700.0,True,7900.0
Chowan University,NC,Private NonProfit,100.0,7110.0,1098.0,58.5,37161.0,31.26,67.36,891.0,500.0,500.0,410.0,26300.0,36200.0,False,3000.0
Davidson College,NC,Private NonProfit,92.59,11047.0,1979.0,92.98,70744.0,93.03,20.0,1402.0,740.0,720.0,720.0,49400.0,71100.0,True,18700.0
Duke University,NC,Private NonProfit,91.71,16663.0,6650.0,96.88,77846.0,95.52,7.739999999999999,1530.0,800.0,770.0,780.0,93200.0,114500.0,True,28700.0
East Carolina University,NC,Public,80.67999999999999,8561.0,21766.0,83.46000000000001,22301.0,65.21000000000001,87.92,1100.0,580.0,590.0,540.0,37300.0,45800.0,True,9500.0
Elizabeth City State University,NC,Public,74.32,7714.0,1784.0,75.59,12754.0,43.14,74.83,929.0,500.0,500.0,440.0,25100.0,32200.0,True,5100.0
Elon University,NC,Private NonProfit,78.19,9401.0,6291.0,89.63,52587.0,82.77,71.7,1258.0,660.0,660.0,650.0,47100.0,58700.0,True,8000.0
Fayetteville State University,NC,Public,72.53,8478.0,5061.0,65.96,16623.0,36.32,79.38,948.0,490.0,510.0,430.0,27500.0,34600.0,True,3400.0
Gardner-Webb University,NC,Private NonProfit,96.7,6797.0,2059.0,68.33,45333.0,56.07,77.95,1074.0,580.0,580.0,530.0,35100.0,41600.0,True,7900.0
Greensboro College,NC,Private NonProfit,100.0,5360.0,639.0,62.98,30302.0,33.52,77.61,1008.0,550.0,550.0,470.0,30100.0,41000.0,False,4700.0
Guilford College,NC,Private NonProfit,56.95,6237.0,1262.0,72.11,53479.0,48.72,78.01,1059.0,570.0,600.0,,32700.0,39500.0,True,9500.0
Heritage Bible College,NC,Private NonProfit,,1948.0,43.0,,,0.0,,,,,,,,True,
High Point University,NC,Private NonProfit,99.68,7850.0,4608.0,82.43,54296.0,68.88,77.05,1182.0,620.0,620.0,593.0,38000.0,42900.0,True,9600.0
Johnson C Smith University,NC,Private NonProfit,57.76,6467.0,1248.0,65.12,33444.0,43.73,49.2,883.0,480.0,500.0,,26200.0,31400.0,True,5000.0
Lees-McRae College,NC,Private NonProfit,56.6,5233.0,834.0,67.82000000000001,43437.0,43.52,73.29,1068.0,560.0,580.0,,32500.0,34400.0,True,4100.0
Lenoir-Rhyne University,NC,Private NonProfit,100.0,7199.0,1659.0,72.85000000000001,50232.0,45.38,76.62,,,,550.0,33700.0,43600.0,True,4000.0
Livingstone College,NC,Private NonProfit,86.11,5442.0,845.0,46.51,28312.0,27.81,68.95,847.0,460.0,470.0,385.0,21300.0,26100.0,False,3100.0
Mars Hill University,NC,Private NonProfit,98.91,5198.0,1013.0,66.79,45406.0,34.81,67.29,,,,,30400.0,33800.0,True,8100.0
Meredith College,NC,Private NonProfit,99.37,7619.0,1493.0,85.6,50390.0,63.690000000000005,71.61999999999999,1111.0,580.0,620.0,,34300.0,43500.0,True,
Methodist University,NC,Private NonProfit,66.14999999999999,7202.0,1419.0,58.02,55751.0,39.16,75.88000000000001,1050.0,570.0,565.0,510.0,32800.0,43700.0,False,7400.0
Montreat College,NC,Private NonProfit,19.29,5617.0,823.0,68.26,40841.0,33.98,71.2,1047.0,570.0,570.0,,37200.0,42500.0,False,16100.0
University of Mount Olive,NC,Private NonProfit,100.0,6679.0,2154.0,65.28,32055.0,45.61,61.91,1011.0,550.0,560.0,,38000.0,43700.0,True,12500.0
North Carolina A & T State University,NC,Public,64.0,8745.0,10798.0,79.63,18348.0,52.080000000000005,56.71000000000001,1041.0,560.0,570.0,470.0,31700.0,39300.0,True,4100.0
University of North Carolina at Asheville,NC,Public,73.95,8255.0,3206.0,75.99000000000001,20127.0,62.42,79.42,1185.0,620.0,650.0,610.0,30000.0,38800.0,True,6200.0
University of North Carolina at Chapel Hill,NC,Public,77.45,12795.0,19261.0,95.13,24220.0,90.74,25.0,1393.0,760.0,730.0,700.0,49900.0,68800.0,True,11100.0
University of North Carolina at Charlotte,NC,Public,71.44,9886.0,23852.0,84.72,23478.0,65.18,79.53,1200.0,640.0,640.0,560.0,38600.0,50300.0,False,14200.0
University of North Carolina at Greensboro,NC,Public,75.92999999999999,8600.0,15696.0,80.84,19179.0,58.68,87.53999999999999,1093.0,570.0,590.0,540.0,33100.0,40900.0,True,8400.0
North Carolina Central University,NC,Public,64.14,8423.0,5476.0,77.81,24075.0,51.68000000000001,87.42,937.0,500.0,510.0,460.0,28700.0,35300.0,True,3000.0
University of North Carolina School of the Arts,NC,Public,78.13,7626.0,916.0,91.45,21755.0,72.15,36.34,1224.0,640.0,670.0,610.0,28100.0,46700.0,True,11100.0
North Carolina State University at Raleigh,NC,Public,87.48,11096.0,24671.0,93.57,24202.0,83.89999999999999,46.22,1343.0,720.0,690.0,630.0,45000.0,59500.0,False,14100.0
North Carolina Wesleyan College,NC,Private NonProfit,30.19,6134.0,1596.0,65.71000000000001,44530.0,31.45,47.59,938.0,500.0,480.0,,34800.0,41900.0,True,2700.0
University of North Carolina Wilmington,NC,Public,72.3,8608.0,14326.0,84.08,24837.0,73.52,67.97,1226.0,650.0,660.0,620.0,36900.0,46600.0,True,7900.0
William Peace University,NC,Private NonProfit,37.0,5803.0,769.0,73.50999999999999,47624.0,38.14,61.39,1053.0,560.0,575.0,,32200.0,36900.0,True,
University of North Carolina at Pembroke,NC,Public,73.64,7462.0,6347.0,70.72,15952.0,42.48,91.38,1012.0,540.0,550.0,470.0,28900.0,36400.0,True,6200.0
Pfeiffer University,NC,Private NonProfit,95.83,6915.0,808.0,66.67,44387.0,43.0,75.84,1008.0,550.0,550.0,,35700.0,45000.0,True,6500.0
Queens University of Charlotte,NC,Private NonProfit,48.06,7051.0,1637.0,79.03999999999999,49480.0,57.49,68.43,1150.0,610.0,620.0,,42200.0,49400.0,True,14300.0
Mid-Atlantic Christian University,NC,Private NonProfit,82.35,4979.0,150.0,47.92,30542.0,38.3,43.120000000000005,1004.0,555.0,540.0,520.0,24900.0,33000.0,False,
Saint Augustine's University,NC,Private NonProfit,51.970000000000006,5719.0,953.0,51.92,32073.0,19.1,67.33,842.0,460.0,480.0,410.0,23800.0,30000.0,False,-800.0
Salem College,NC,Private NonProfit,58.9,5941.0,456.0,48.15,44461.0,66.0,84.63000000000001,1061.0,563.0,625.0,,29800.0,37400.0,True,
Shaw University,NC,Private NonProfit,46.1,4747.0,1151.0,66.53,29686.0,18.7,70.56,,,,,25100.0,30500.0,True,1000.0
St. Andrews University,NC,Private NonProfit,61.73,4787.0,862.0,52.88,44686.0,32.68,60.86,,,,,31900.0,40100.0,True,8800.0
Southeastern Baptist Theological Seminary,NC,Private NonProfit,88.33,6639.0,597.0,76.25,18955.0,40.63,82.43,,,,,,,False,
Wake Forest University,NC,Private NonProfit,73.75,11942.0,5438.0,94.55,74135.0,88.66000000000001,31.98,,,,,62900.0,79600.0,True,14600.0
Warren Wilson College,NC,Private NonProfit,60.78,5663.0,625.0,56.6,52526.0,41.88,84.84,1220.0,,660.0,,21400.0,29500.0,True,2400.0
Wingate University,NC,Private NonProfit,100.0,8053.0,2671.0,64.44,49769.0,49.49,73.27,,,,550.0,36000.0,55700.0,True,12800.0
Winston-Salem State University,NC,Public,64.51,8323.0,4560.0,76.64,20382.0,50.0,72.52,971.0,520.0,510.0,440.0,31600.0,37200.0,True,2000.0
Western Carolina University,NC,Public,72.11,7859.0,10387.0,81.42,18462.0,63.63,48.48,1129.0,600.0,620.0,530.0,33400.0,41300.0,True,10700.0
Dickinson State University,ND,Public,49.62,6935.0,1171.0,63.21,17708.0,36.26,98.62,1031.0,550.0,532.0,,42300.0,49300.0,True,29100.0
University of Jamestown,ND,Private NonProfit,100.0,6729.0,900.0,73.44000000000001,34565.0,55.02,71.89999999999999,1088.0,550.0,560.0,,39600.0,49600.0,False,18000.0
University of Mary,ND,Private NonProfit,60.63,7741.0,2178.0,78.42,30194.0,58.67,71.67999999999999,1143.0,600.0,620.0,575.0,46700.0,53000.0,True,15800.0
Mayville State University,ND,Public,100.0,6116.0,880.0,62.86000000000001,18727.0,30.77,53.03,1065.0,570.0,680.0,,35700.0,43300.0,True,16000.0
Minot State University,ND,Public,58.78,7449.0,2288.0,71.28,16896.0,54.6,77.33,1070.0,530.0,540.0,,38300.0,46900.0,True,23600.0
University of North Dakota,ND,Public,90.4,8968.0,9219.0,81.39,23119.0,61.11,86.75,1163.0,630.0,600.0,,45400.0,57800.0,False,18800.0
North Dakota State University-Main Campus,ND,Public,97.09,9348.0,10311.0,81.99,22201.0,62.33,94.1,1150.0,620.0,623.0,520.0,45200.0,55500.0,False,16900.0
Trinity Bible College and Graduate School,ND,Private NonProfit,68.42,3874.0,146.0,50.0,28799.0,45.9,100.0,1095.0,510.0,600.0,440.0,26900.0,31700.0,False,21300.0
Valley City State University,ND,Public,54.2,6177.0,1004.0,72.0,18712.0,44.91,80.60000000000001,1030.0,550.0,520.0,450.0,37500.0,41700.0,True,11200.0
University of Akron Main Campus,OH,Public,45.15,10276.0,12095.0,75.09,24604.0,48.19,73.04,1118.0,620.0,610.0,,33900.0,41800.0,False,11000.0
Allegheny Wesleyan College,OH,Private NonProfit,23.53,2063.0,56.0,42.86,13524.0,41.67,,,,,,,,True,
Art Academy of Cincinnati,OH,Private NonProfit,21.57,5157.0,224.0,58.67,44864.0,48.0,30.81,,,,500.0,25700.0,30100.0,True,
Ashland University,OH,Private NonProfit,33.660000000000004,6959.0,2462.0,76.79,33775.0,62.09,74.35000000000001,1105.0,598.0,610.0,,36000.0,42900.0,True,7500.0
Baldwin Wallace University,OH,Private NonProfit,57.56,8205.0,2843.0,85.22,48655.0,70.11,69.82000000000001,1176.0,620.0,640.0,,39100.0,49200.0,True,11500.0
Bluffton University,OH,Private NonProfit,59.55,5456.0,675.0,72.28999999999999,48205.0,55.05,60.51,,,,550.0,35500.0,41700.0,False,17300.0
Bowling Green State University-Main Campus,OH,Public,75.46000000000001,9648.0,13342.0,79.36,24529.0,62.13,75.3,1142.0,600.0,610.0,,33500.0,45300.0,True,12000.0
Capital University,OH,Private NonProfit,45.94,8350.0,2226.0,74.52,47719.0,60.23,74.06,,,,600.0,36400.0,48400.0,True,7400.0
Case Western Reserve University,OH,Private NonProfit,77.25999999999999,12102.0,5360.0,93.43,69526.0,85.49,30.270000000000003,1445.0,790.0,730.0,720.0,69900.0,89300.0,False,21400.0
Cedarville University,OH,Private NonProfit,69.03,7948.0,3566.0,87.51,42318.0,73.76,59.330000000000005,1251.0,670.0,680.0,630.0,38200.0,46800.0,True,18700.0
Central State University,OH,Public,100.0,6625.0,4009.0,55.7,19769.0,28.000000000000004,58.040000000000006,,,,,23000.0,28600.0,True,200.0
The Christ College of Nursing and Health Sciences,OH,Private NonProfit,54.88,6698.0,1013.0,78.13,24950.0,36.11,70.84,1069.0,535.0,575.0,,,56100.0,True,
University of Cincinnati-Main Campus,OH,Public,59.56,10309.0,27425.0,88.2,26892.0,72.81,76.4,1245.0,680.0,650.0,620.0,39600.0,49700.0,False,15200.0
Ohio Christian University,OH,Private NonProfit,98.96,1453.0,1448.0,63.33,32568.0,33.81,,,,,,32600.0,33000.0,True,10700.0
Cleveland Institute of Art,OH,Private NonProfit,42.620000000000005,5966.0,592.0,75.94999999999999,59708.0,64.03,67.17999999999999,1168.0,620.0,680.0,600.0,32900.0,41600.0,True,13500.0
Cleveland Institute of Music,OH,Private NonProfit,30.0,6616.0,234.0,96.3,60680.0,71.43,34.160000000000004,,,,,26000.0,45200.0,True,
Cleveland State University,OH,Public,48.64,9570.0,10917.0,76.42999999999999,24010.0,48.27,93.6,1088.0,580.0,590.0,540.0,37200.0,46400.0,True,10000.0
Columbus College of Art and Design,OH,Private NonProfit,35.29,5505.0,981.0,72.28,49217.0,61.22,91.69,,,,,30300.0,39800.0,True,9700.0
University of Dayton,OH,Private NonProfit,66.86,9005.0,8589.0,90.88,60900.0,80.88,81.11,1233.0,660.0,640.0,610.0,48300.0,61400.0,False,18700.0
Defiance College,OH,Private NonProfit,57.58,5922.0,541.0,60.0,46420.0,45.49,54.92,1005.0,530.0,520.0,,32900.0,46500.0,False,7900.0
Denison University,OH,Private NonProfit,100.0,9402.0,2253.0,85.11999999999999,69128.0,80.46,28.17,1350.0,740.0,690.0,,41600.0,57600.0,True,6700.0
The University of Findlay,OH,Private NonProfit,59.89,7434.0,2222.0,79.0,47032.0,62.68,79.59,1144.0,600.0,630.0,480.0,44200.0,49100.0,True,10400.0
Franklin University,OH,Private NonProfit,6.67,9494.0,3738.0,8.540000000000001,23956.0,41.8,,,,,,42600.0,53800.0,True,15500.0
Gods Bible School and College,OH,Private NonProfit,43.14,1085.0,225.0,82.61,15632.0,43.24,81.39999999999999,,,,,22700.0,24800.0,False,
Heidelberg University,OH,Private NonProfit,59.260000000000005,6548.0,1021.0,77.64,44381.0,52.21,81.06,1098.0,590.0,590.0,,33600.0,45700.0,False,13400.0
Hiram College,OH,Private NonProfit,100.0,6306.0,891.0,74.89,50555.0,49.64,92.77,1037.0,540.0,560.0,575.0,36300.0,46900.0,True,10400.0
John Carroll University,OH,Private NonProfit,100.0,8402.0,2737.0,83.86,57651.0,75.16000000000001,87.83999999999999,1198.0,630.0,630.0,590.0,40500.0,61100.0,False,12200.0
Kent State University at Kent,OH,Public,58.60999999999999,9450.0,20694.0,81.69999999999999,25836.0,64.97,84.43,1141.0,600.0,610.0,560.0,33500.0,42400.0,True,10900.0
Kenyon College,OH,Private NonProfit,95.93,9129.0,1610.0,88.71,74550.0,89.01,36.89,1399.0,730.0,730.0,720.0,39100.0,54500.0,True,9500.0
Kettering College,OH,Private NonProfit,69.32000000000001,7924.0,544.0,68.25,25698.0,41.82,21.3,1105.0,,,,47500.0,60200.0,True,28100.0
Lake Erie College,OH,Private NonProfit,47.620000000000005,6444.0,687.0,66.34,45740.0,48.39,63.95,1058.0,580.0,570.0,520.0,32500.0,40600.0,False,9200.0
Lourdes University,OH,Private NonProfit,42.34,5004.0,943.0,67.16,37498.0,43.42,77.82,1019.0,550.0,530.0,520.0,36500.0,41300.0,True,10000.0
Malone University,OH,Private NonProfit,46.150000000000006,6412.0,952.0,78.24,44743.0,54.34,74.27,1113.0,610.0,598.0,,39800.0,48100.0,True,13800.0
Marietta College,OH,Private NonProfit,100.0,7517.0,1121.0,77.3,49601.0,52.66,73.91,1120.0,590.0,630.0,,45400.0,57700.0,False,15600.0
Mercy College of Ohio,OH,Private NonProfit,30.04,6993.0,1493.0,70.59,22784.0,48.57,39.51,1030.0,550.0,510.0,,46000.0,49500.0,True,
Miami University-Hamilton,OH,Public,100.0,8024.0,2275.0,54.38,16237.0,16.18,,,,,,40800.0,55400.0,True,15600.0
Miami University-Middletown,OH,Public,100.0,7900.0,1308.0,65.89,15072.0,15.06,,,,,,40800.0,55400.0,True,15600.0
Miami University-Oxford,OH,Public,100.0,10541.0,16418.0,88.21,33805.0,81.58999999999999,91.95,1280.0,690.0,680.0,,40800.0,55400.0,True,15600.0
Mount Carmel College of Nursing,OH,Private NonProfit,46.96,7542.0,705.0,70.27,21615.0,79.75,80.82000000000001,1050.0,,,,54900.0,58100.0,True,
University of Mount Union,OH,Private NonProfit,98.63,7168.0,1934.0,76.03999999999999,44497.0,65.88000000000001,77.41,1107.0,575.0,570.0,,36600.0,48600.0,False,15000.0
Mount Vernon Nazarene University,OH,Private NonProfit,92.77,6217.0,1614.0,77.47,43341.0,62.38,72.48,1131.0,630.0,620.0,,39300.0,50000.0,True,14200.0
Mount Saint Joseph University,OH,Private NonProfit,95.37,7211.0,1120.0,73.61,39248.0,55.33,60.150000000000006,1108.0,560.0,580.0,,36100.0,44600.0,True,7600.0
Muskingum University,OH,Private NonProfit,100.0,7432.0,1490.0,73.13,41716.0,55.73,79.66,,,,480.0,34400.0,43500.0,True,9000.0
Notre Dame College,OH,Private NonProfit,94.34,5071.0,1217.0,66.67,43425.0,42.86,87.42999999999999,,,,,37000.0,43900.0,True,5100.0
Oberlin College,OH,Private NonProfit,91.86,9075.0,2647.0,83.19,77124.0,86.2,35.36,1348.0,670.0,690.0,730.0,30700.0,45500.0,True,10700.0
Ohio Dominican University,OH,Private NonProfit,100.0,6900.0,942.0,61.62,42524.0,52.89,49.5,,,,530.0,37400.0,47100.0,True,7800.0
Ohio Northern University,OH,Private NonProfit,82.58,8884.0,2064.0,83.88,49392.0,75.96000000000001,65.2,1218.0,670.0,650.0,590.0,59600.0,72600.0,False,4200.0
Ohio State University-Lima Campus,OH,Public,43.66,10015.0,904.0,42.54,17747.0,17.75,,,,,,41500.0,53600.0,True,13000.0
Ohio State University-Main Campus,OH,Public,65.88000000000001,12723.0,45862.0,93.81,27202.0,87.03,68.49,1337.0,740.0,690.0,660.0,41500.0,53600.0,False,13000.0
Ohio University-Main Campus,OH,Public,81.94,8779.0,18752.0,81.33,29534.0,66.12,87.49,1166.0,620.0,630.0,590.0,35900.0,45800.0,True,11800.0
Ohio Wesleyan University,OH,Private NonProfit,51.1,8607.0,1422.0,82.01,62161.0,66.59,68.4,,,,,33900.0,51600.0,True,8800.0
Otterbein University,OH,Private NonProfit,50.470000000000006,8125.0,2233.0,78.01,45773.0,65.71000000000001,76.06,1158.0,600.0,625.0,590.0,37200.0,46900.0,True,10800.0
Pontifical College Josephinum,OH,Private NonProfit,100.0,5258.0,50.0,85.71,43542.0,57.89,75.0,,,,,,,False,
Rabbinical College Telshe,OH,Private NonProfit,83.33,3042.0,39.0,75.0,20200.0,16.669999999999998,81.82000000000001,,,,,,,False,
Shawnee State University,OH,Public,40.0,6657.0,2783.0,74.14,16327.0,40.64,,,,,,28600.0,37500.0,True,9800.0
Franciscan University of Steubenville,OH,Private NonProfit,100.0,8229.0,2340.0,85.61999999999999,39788.0,78.7,73.0,1204.0,630.0,660.0,,34800.0,42700.0,True,18500.0
Tiffin University,OH,Private NonProfit,100.0,6980.0,1880.0,66.06,41055.0,41.18,62.470000000000006,,,,,36600.0,47900.0,False,9100.0
University of Toledo,OH,Public,76.7,9315.0,13205.0,78.43,25118.0,52.55,94.68,1135.0,610.0,600.0,560.0,37900.0,52800.0,False,12000.0
Tri-State Bible College,OH,Private NonProfit,,,18.0,0.0,14768.0,,,,,,,,,False,
Union Institute & University,OH,Private NonProfit,14.42,5577.0,575.0,0.0,31656.0,37.5,,,,,,64200.0,55000.0,False,36900.0
Ursuline College,OH,Private NonProfit,40.82,6323.0,639.0,75.0,44600.0,35.870000000000005,80.78999999999999,1067.0,560.0,560.0,565.0,43700.0,50400.0,True,
The North Coast College,OH,Private ForProfit,,3146.0,47.0,100.0,28267.0,58.81999999999999,41.18,,,,,26300.0,30300.0,True,
Walsh University,OH,Private NonProfit,98.4,6284.0,1660.0,71.07,42869.0,60.18,76.55999999999999,1126.0,580.0,590.0,,40900.0,48300.0,True,13200.0
Wilberforce University,OH,Private NonProfit,40.82,4872.0,439.0,34.92,23450.0,39.39,61.57,862.0,405.0,445.0,398.0,27300.0,38400.0,True,3700.0
Wilmington College,OH,Private NonProfit,57.55,5602.0,1160.0,65.4,38642.0,51.96,72.72,1083.0,600.0,570.0,,33000.0,41900.0,True,6900.0
Wittenberg University,OH,Private NonProfit,64.94,7367.0,1413.0,75.51,53219.0,62.98,97.43,,,,,37800.0,49000.0,True,12100.0
The College of Wooster,OH,Private NonProfit,86.4,8009.0,1924.0,87.08,66108.0,73.99,65.3,,,,650.0,34300.0,53000.0,True,13800.0
Wright State University-Main Campus,OH,Public,65.86999999999999,9408.0,7768.0,64.82,23009.0,43.43,95.64,1099.0,600.0,620.0,570.0,34500.0,46100.0,True,10500.0
Wright State University-Lake Campus,OH,Public,65.85,9756.0,1364.0,65.47,15648.0,36.89,99.61,1085.0,575.0,615.0,440.0,34500.0,46100.0,True,10500.0
Xavier University,OH,Private NonProfit,51.18000000000001,8731.0,5250.0,84.91,58260.0,68.74,81.22,1198.0,620.0,630.0,590.0,44800.0,58200.0,True,12100.0
Youngstown State University,OH,Public,100.0,8596.0,9112.0,76.25999999999999,18929.0,47.36,69.93,1083.0,590.0,600.0,,32200.0,40200.0,True,13400.0
Bacone College,OK,Private NonProfit,100.0,4560.0,318.0,42.370000000000005,31050.0,9.22,47.28,944.0,495.0,513.0,,29400.0,37000.0,True,4600.0
Oklahoma Wesleyan University,OK,Private NonProfit,40.0,5849.0,790.0,62.260000000000005,40883.0,36.02,82.66,1056.0,560.0,580.0,500.0,50500.0,53500.0,True,-1700.0
Southern Nazarene University,OK,Private NonProfit,36.870000000000005,6065.0,1526.0,68.2,38327.0,47.79,,,,,,45400.0,54000.0,True,11600.0
Cameron University,OK,Public,59.48,6319.0,3126.0,66.8,15685.0,23.47,,,,,,30400.0,38200.0,True,12300.0
University of Central Oklahoma,OK,Public,100.0,6972.0,12056.0,71.76,24185.0,35.27,80.49,1085.0,,,,36900.0,44900.0,True,14000.0
East Central University,OK,Public,99.31,5870.0,2815.0,59.58,16681.0,39.15,96.45,1079.0,510.0,550.0,,33200.0,42200.0,True,13300.0
Randall University,OK,Private NonProfit,44.74,4126.0,282.0,70.37,27838.0,54.55,38.82,1057.0,570.0,585.0,,30500.0,38700.0,False,
Langston University,OK,Public,82.89,5861.0,1894.0,54.91,20447.0,18.01,,,,,,25400.0,31100.0,True,-1000.0
Northeastern State University,OK,Public,71.46000000000001,7159.0,5646.0,66.11,17889.0,35.54,99.49,1069.0,560.0,565.0,,33500.0,41000.0,True,12000.0
Northwestern Oklahoma State University,OK,Public,61.63999999999999,6587.0,1488.0,61.7,17928.0,25.81,70.26,1021.0,530.0,560.0,,34600.0,41700.0,True,16700.0
Oklahoma Christian University,OK,Private NonProfit,50.260000000000005,6680.0,1601.0,77.53,37015.0,59.52,61.21,1162.0,620.0,630.0,580.0,36300.0,43300.0,True,17600.0
University of Oklahoma-Health Sciences Center,OK,Public,68.42,8417.0,806.0,,,,,,,,,48600.0,61900.0,True,16700.0
Oklahoma Panhandle State University,OK,Public,55.06,4711.0,1245.0,44.5,15443.0,26.72,,,,,,33800.0,40800.0,True,8800.0
Oklahoma State University-Main Campus,OK,Public,88.74,9380.0,19782.0,84.82,23906.0,63.74999999999999,67.09,1186.0,620.0,630.0,,42600.0,55300.0,True,21700.0
Oklahoma Baptist University,OK,Private NonProfit,65.84,7437.0,1610.0,73.27,42983.0,54.66,58.21,1138.0,600.0,610.0,,33500.0,45000.0,True,13600.0
Oklahoma City University,OK,Private NonProfit,61.22,7346.0,1520.0,76.44999999999999,44942.0,70.50999999999999,73.1,1213.0,613.0,650.0,580.0,40700.0,51100.0,True,8000.0
